# index x y z
9157 0.413186 0.00932568 1.04318
9158 0.416224 0.00748817 1.0456
9159 0.418101 0.00690856 1.04507
9160 0.420373 0.00590882 1.04551
9161 0.422257 0.00532851 1.04498
9162 0.424144 0.00474785 1.04444
9163 0.424844 0.00542783 1.04099
9164 0.426335 0.00526751 1.03948
9165 0.428224 0.0046866 1.03894
9166 0.429716 0.00452612 1.03743
9167 0.431208 0.00436564 1.03592
9168 0.433103 0.00378409 1.03537
9169 0.434596 0.00362346 1.03386
9170 0.437308 0.00219876 1.03523
9171 0.438398 0.00245921 1.03276
9172 0.44112 0.0010333 1.03412
9173 0.443031 0.000450103 1.03356
9174 0.389257 0.0143313 1.05068
9175 0.391093 0.0137542 1.05019
9176 0.392558 0.0135966 1.04871
9177 0.394397 0.0130191 1.04822
9178 0.395864 0.0128613 1.04673
9179 0.397331 0.0127035 1.04525
9180 0.398798 0.0125457 1.04376
9181 0.401023 0.0115469 1.04425
9182 0.402874 0.0109682 1.04375
9183 0.404345 0.01081 1.04226
9184 0.406199 0.0102308 1.04176
9185 0.407672 0.0100724 1.04027
9186 0.407985 0.0111777 1.03584
9187 0.410229 0.0101771 1.03631
9188 0.4117 0.0100188 1.03482
9189 0.414733 0.00817383 1.03724
9190 0.416993 0.00717134 1.03769
9191 0.418866 0.00659021 1.03717
9192 0.420741 0.00600883 1.03664
9193 0.422224 0.0058494 1.03514
9194 0.424103 0.00526752 1.03461
9195 0.425587 0.00510794 1.03311
9196 0.427471 0.00452566 1.03258
9197 0.428554 0.00478878 1.03011
9198 0.43044 0.0042062 1.02957
9199 0.43233 0.00362327 1.02903
9200 0.434222 0.00304005 1.02849
9201 0.436117 0.00245657 1.02794
9202 0.438832 0.00102551 1.02931
9203 0.440325 0.000864881 1.0278
9204 0.386801 0.014785 1.04467
9205 0.388628 0.0142069 1.0442
9206 0.388596 0.015737 1.03874
9207 0.391542 0.0138934 1.04125
9208 0.392999 0.0137367 1.03977
9209 0.395209 0.0127356 1.04028
9210 0.396291 0.0130009 1.03781
9211 0.398887 0.0115766 1.0393
9212 0.399969 0.0118419 1.03683
9213 0.401812 0.0112619 1.03634
9214 0.403275 0.0111046 1.03486
9215 0.404738 0.0109473 1.03338
9216 0.405428 0.0116364 1.02993
9217 0.406113 0.012326 1.0265
9218 0.408737 0.0108988 1.02796
9219 0.411369 0.00947062 1.02941
9220 0.414401 0.0076178 1.03183
9221 0.415872 0.00745957 1.03034
9222 0.418921 0.0056049 1.03274
9223 0.420397 0.00544607 1.03124
9224 0.421477 0.00571166 1.02878
9225 0.422553 0.00597754 1.02632
9226 0.424427 0.00539429 1.02579
9227 0.425501 0.00566048 1.02333
9228 0.428183 0.00422694 1.02473
9229 0.430065 0.00364279 1.0242
9230 0.432356 0.00263307 1.02463
9231 0.434245 0.00204818 1.02409
9232 0.436137 0.00146303 1.02354
9233 0.437622 0.0013033 1.02204
9234 0.439929 0.000291741 1.02245
9235 0.385795 0.0151067 1.0372
9236 0.38687 0.0153747 1.03474
9237 0.388689 0.0147953 1.03427
9238 0.390137 0.0146397 1.03281
9239 0.39196 0.0140598 1.03234
9240 0.393409 0.013904 1.03087
9241 0.395237 0.0133237 1.03039
9242 0.398208 0.0114694 1.03287
9243 0.400046 0.0108881 1.03238
9244 0.401503 0.0107314 1.03091
9245 0.402191 0.0114247 1.02747
9246 0.403259 0.0116935 1.02501
9247 0.404712 0.0115372 1.02354
9248 0.406554 0.0109554 1.02305
9249 0.409568 0.00909647 1.02549
9250 0.411811 0.00808785 1.02596
9251 0.414845 0.00622685 1.02837
9252 0.416314 0.00606891 1.02689
9253 0.418177 0.00548474 1.02637
9254 0.419647 0.00532665 1.02488
9255 0.42032 0.00602165 1.02146
9256 0.421787 0.00586386 1.01998
9257 0.423253 0.00570608 1.01849
9258 0.425123 0.0051213 1.01797
9259 0.426995 0.00453623 1.01745
9260 0.429275 0.00352362 1.01788
9261 0.431561 0.00251042 1.01831
9262 0.433037 0.00235173 1.01682
9263 0.435331 0.00133763 1.01724
9264 0.43722 0.000750762 1.0167
9265 0.439111 0.000163595 1.01616
9266 0.440592 4.31373e-06 1.01466
9267 0.382965 0.0160342 1.03021
9268 0.382544 0.0180078 1.02378
9269 0.385094 0.0165765 1.02532
9270 0.387278 0.0155702 1.02585
9271 0.38834 0.0158417 1.0234
9272 0.39053 0.0148347 1.02393
9273 0.392348 0.0142535 1.02346
9274 0.394929 0.0128189 1.02496
9275 0.396755 0.0122369 1.02448
9276 0.398967 0.0112276 1.02499
9277 0.400031 0.0114988 1.02254
9278 0.401479 0.0113431 1.02107
9279 0.402926 0.0111874 1.01961
9280 0.403985 0.0114592 1.01717
9281 0.4066 0.0100208 1.01863
9282 0.409224 0.0085816 1.02009
9283 0.412642 0.0062857 1.02349
9284 0.414497 0.00570045 1.02298
9285 0.41596 0.00554311 1.0215
9286 0.417026 0.00581414 1.01905
9287 0.41769 0.00651392 1.01563
9288 0.41835 0.0072143 1.01223
9289 0.419806 0.00705771 1.01075
9290 0.422066 0.00604325 1.01121
9291 0.423524 0.00588637 1.00973
9292 0.426198 0.00444176 1.01114
9293 0.428881 0.0029963 1.01254
9294 0.430755 0.00240896 1.01201
9295 0.433451 0.000961953 1.01339
9296 0.433692 0.00209309 1.00904
9297 0.436396 0.000645186 1.01041
9298 0.437869 0.000486802 1.00892
9299 0.381566 0.0168356 1.02178
9300 0.382621 0.0171098 1.01934
9301 0.383299 0.0178121 1.01591
9302 0.385474 0.0168029 1.01645
9303 0.386901 0.0166494 1.01501
9304 0.388706 0.0160676 1.01455
9305 0.391273 0.0146285 1.01607
9306 0.393087 0.0140457 1.0156
9307 0.395286 0.0130339 1.01612
9308 0.39749 0.0120215 1.01663
9309 0.398929 0.0118667 1.01517
9310 0.400368 0.0117119 1.01372
9311 0.402195 0.0111277 1.01324
9312 0.404805 0.00968406 1.01471
9313 0.406249 0.00952866 1.01325
9314 0.410048 0.00679413 1.01763
9315 0.411107 0.00706782 1.01519
9316 0.414139 0.00519106 1.0176
9317 0.41401 0.00675554 1.01225
9318 0.415064 0.00702988 1.00981
9319 0.416115 0.00730447 1.00737
9320 0.416762 0.00801019 1.00398
9321 0.418208 0.00785465 1.00251
9322 0.420057 0.00726803 1.00201
9323 0.42272 0.0058187 1.00343
9324 0.425796 0.00393715 1.0058
9325 0.427661 0.00334889 1.00528
9326 0.430347 0.00189702 1.00668
9327 0.431399 0.00217151 1.00424
9328 0.433684 0.00115042 1.00467
9329 0.434735 0.00142501 1.00224
9330 0.437027 0.000403173 1.00266
9331 0.438492 0.000245537 1.00118
9332 0.379406 0.0185262 1.01138
9333 0.381944 0.0170842 1.01292
9334 0.383363 0.0169315 1.01148
9335 0.384783 0.0167788 1.01005
9336 0.385824 0.0170565 1.00762
9337 0.388381 0.0156125 1.00915
9338 0.390947 0.0141676 1.01066
9339 0.393521 0.0127218 1.01217
9340 0.395719 0.011706 1.01268
9341 0.397152 0.0115518 1.01123
9342 0.398199 0.0118289 1.0088
9343 0.398467 0.012969 1.00442
9344 0.402232 0.0102262 1.00883
9345 0.402495 0.0113667 1.00445
9346 0.406281 0.00862166 1.00885
9347 0.407327 0.00889872 1.00642
9348 0.411136 0.00615112 1.01079
9349 0.411791 0.00685998 1.00738
9350 0.41244 0.00756949 1.00398
9351 0.413483 0.00784695 1.00156
9352 0.414923 0.007692 1.0001
9353 0.415962 0.00796996 0.997678
9354 0.417804 0.00738211 0.997184
9355 0.420054 0.00636082 0.997648
9356 0.422715 0.00490559 0.999067
9357 0.423755 0.00518339 0.996644
9358 0.426428 0.00372696 0.998051
9359 0.428288 0.00313717 0.997539
9360 0.430151 0.00254714 0.997023
9361 0.432017 0.00195675 0.996505
9362 0.434715 0.00049763 0.997887
9363 0.435757 0.000775137 0.995461
9364 0.378429 0.0173838 1.00937
9365 0.379842 0.0172319 1.00794
9366 0.380504 0.0179439 1.00453
9367 0.382667 0.016928 1.00508
9368 0.38408 0.016776 1.00365
9369 0.385492 0.0166241 1.00222
9370 0.387286 0.0160396 1.00178
9371 0.390229 0.0141564 1.00428
9372 0.392799 0.012705 1.00579
9373 0.394223 0.0125518 1.00435
9374 0.396419 0.0115323 1.00487
9375 0.395907 0.0135456 0.998535
9376 0.398883 0.0116589 1.001
9377 0.400699 0.0110719 1.00054
9378 0.404085 0.00874947 1.00396
9379 0.404732 0.00946317 1.00057
9380 0.407347 0.00800701 1.00203
9381 0.408781 0.00785266 1.00058
9382 0.410216 0.00769832 0.999127
9383 0.410853 0.00841306 0.995741
9384 0.411885 0.00869369 0.993327
9385 0.413718 0.00810497 0.992842
9386 0.41515 0.00795092 0.991393
9387 0.417795 0.00649142 0.992827
9388 0.420043 0.00546634 0.993292
9389 0.422296 0.00444066 0.993752
9390 0.424964 0.00297877 0.995164
9391 0.42641 0.00282323 0.9937
9392 0.428679 0.00179585 0.994145
9393 0.429715 0.00207608 0.991726
9394 0.431991 0.00104801 0.992163
9395 0.433441 0.000892014 0.990696
9396 0.435308 0.000299509 0.990176
9397 0.436341 0.000580033 0.98776
9398 0.439241 0.000268052 0.984824
9399 0.377742 0.0173992 1.00297
9400 0.379523 0.0168141 1.00253
9401 0.38093 0.0166627 1.00111
9402 0.381959 0.0169456 0.998699
9403 0.383744 0.01636 0.998262
9404 0.385532 0.0157741 0.997823
9405 0.387322 0.0151878 0.997381
9406 0.389882 0.0137316 0.998901
9407 0.391296 0.0135795 0.99747
9408 0.39271 0.0134274 0.996039
9409 0.393737 0.0137106 0.993629
9410 0.395538 0.0131232 0.993176
9411 0.397343 0.0125354 0.99272
9412 0.401108 0.00976852 0.99713
9413 0.402925 0.00917948 0.996661
9414 0.404745 0.00859009 0.99619
9415 0.406171 0.00843664 0.994746
9416 0.407598 0.00828319 0.993302
9417 0.409024 0.00812974 0.991858
9418 0.410451 0.00797629 0.990415
9419 0.412279 0.00738606 0.989935
9420 0.414109 0.00679547 0.989452
9421 0.415943 0.00620458 0.988966
9422 0.418185 0.00517616 0.989438
9423 0.420025 0.00458458 0.988945
9424 0.421869 0.00399265 0.988449
9425 0.423305 0.00383815 0.986996
9426 0.425563 0.00280793 0.98745
9427 0.427415 0.0022151 0.986946
9428 0.428855 0.00206016 0.985488
9429 0.430711 0.00146693 0.98498
9430 0.431736 0.00175027 0.982573
9431 0.433177 0.00159533 0.981115
9432 0.435037 0.00100165 0.980602
9433 0.376392 0.0167147 0.999975
9434 0.378168 0.016128 0.999547
9435 0.379195 0.0164132 0.997138
9436 0.379841 0.0171349 0.993744
9437 0.381619 0.0165481 0.993315
9438 0.383019 0.0163975 0.991897
9439 0.384037 0.0166835 0.989497
9440 0.386585 0.0152226 0.991028
9441 0.388757 0.0141976 0.991569
9442 0.390935 0.0131722 0.992105
9443 0.391569 0.0138952 0.988724
9444 0.394529 0.0119943 0.991207
9445 0.39594 0.0118425 0.989779
9446 0.397743 0.0112529 0.989324
9447 0.400334 0.00978727 0.990811
9448 0.401751 0.00963487 0.989377
9449 0.403564 0.00904431 0.988913
9450 0.404982 0.00889176 0.987478
9451 0.406798 0.0083007 0.987009
9452 0.408618 0.00770939 0.986537
9453 0.41044 0.00711773 0.986063
9454 0.412265 0.00652577 0.985586
9455 0.414497 0.00549445 0.986067
9456 0.415923 0.005341 0.984623
9457 0.418163 0.00430879 0.985096
9458 0.419592 0.00415504 0.983649
9459 0.421841 0.00312193 0.984113
9460 0.423273 0.00296788 0.982664
9461 0.425117 0.00237383 0.982167
9462 0.426551 0.00221963 0.980716
9463 0.428399 0.00162518 0.980215
9464 0.429001 0.0023517 0.976866
9465 0.430433 0.00219765 0.975416
9466 0.432285 0.00160285 0.974912
9467 0.433718 0.00144865 0.973462
9468 0.435574 0.000853457 0.972953
9469 0.375316 0.0172054 0.992597
9470 0.377461 0.0161794 0.993165
9471 0.378857 0.0160293 0.991753
9472 0.380253 0.0158791 0.99034
9473 0.380889 0.016606 0.986957
9474 0.382664 0.0160175 0.98653
9475 0.384058 0.0158674 0.985119
9476 0.386606 0.0144005 0.98665
9477 0.388004 0.0142501 0.985234
9478 0.390564 0.0127819 0.986752
9479 0.392356 0.0121915 0.986309
9480 0.39493 0.0107218 0.987813
9481 0.395947 0.01101 0.985413
9482 0.397746 0.0104188 0.984962
9483 0.399549 0.00982722 0.984507
9484 0.400959 0.00967557 0.98308
9485 0.402369 0.00952392 0.981653
9486 0.404973 0.00805092 0.983126
9487 0.405987 0.0083394 0.98073
9488 0.408202 0.00730594 0.981228
9489 0.410422 0.00627188 0.98172
9490 0.41184 0.00611933 0.980285
9491 0.413259 0.00596677 0.978849
9492 0.41549 0.00493152 0.97933
9493 0.416503 0.00522014 0.976935
9494 0.41956 0.00330084 0.97932
9495 0.420574 0.00358931 0.976924
9496 0.422822 0.00255226 0.977388
9497 0.425076 0.00151461 0.977846
9498 0.426505 0.00136086 0.9764
9499 0.426685 0.00253434 0.972108
9500 0.428528 0.00193847 0.971612
9501 0.430374 0.00134235 0.971114
9502 0.431802 0.00118875 0.969669
9503 0.433229 0.00103515 0.968223
9504 0.43651 0.000284633 0.966273
9505 0.37573 0.0159614 0.989193
9506 0.375235 0.0180128 0.982847
9507 0.377375 0.0169833 0.983419
9508 0.378002 0.0177152 0.980046
9509 0.379766 0.0171257 0.97963
9510 0.381534 0.016536 0.97921
9511 0.384456 0.0146231 0.98173
9512 0.386619 0.0135912 0.98228
9513 0.389174 0.0121175 0.983803
9514 0.391349 0.0110843 0.98434
9515 0.39314 0.010492 0.983896
9516 0.394543 0.0103411 0.982476
9517 0.395946 0.0101902 0.981057
9518 0.397743 0.00959733 0.980608
9519 0.398357 0.0103305 0.977247
9520 0.400155 0.00973752 0.976797
9521 0.401956 0.00914416 0.976343
9522 0.40336 0.00899311 0.974922
9523 0.405566 0.0079566 0.975428
9524 0.407375 0.00736235 0.974967
9525 0.409994 0.00588174 0.976424
9526 0.411407 0.00572979 0.974995
9527 0.413632 0.00469119 0.975481
9528 0.414232 0.00542589 0.972135
9529 0.417281 0.00349944 0.974527
9530 0.417878 0.00423444 0.971183
9531 0.420529 0.00275039 0.972609
9532 0.421949 0.00259769 0.971172
9533 0.423783 0.0020008 0.970685
9534 0.424788 0.00229229 0.968298
9535 0.426625 0.0016951 0.967808
9536 0.428046 0.00154225 0.96637
9537 0.429887 0.000944554 0.965876
9538 0.430888 0.00123655 0.963494
9539 0.432732 0.000638555 0.962997
9540 0.434154 0.000485556 0.961557
9541 0.435576 0.000332556 0.960118
9542 0.436999 0.000179557 0.958678
9543 0.373625 0.0162012 0.984232
9544 0.373877 0.0173789 0.979868
9545 0.376013 0.0163459 0.980445
9546 0.375877 0.017967 0.975106
9547 0.378015 0.0169338 0.97568
9548 0.379394 0.0167854 0.974284
9549 0.382309 0.0148654 0.976811
9550 0.384079 0.0142734 0.976389
9551 0.386238 0.0132379 0.976941
9552 0.388792 0.0117584 0.978465
9553 0.390574 0.011165 0.97803
9554 0.391969 0.011015 0.976619
9555 0.393755 0.0104212 0.976179
9556 0.395151 0.0102711 0.974766
9557 0.396152 0.010565 0.972384
9558 0.397943 0.00997077 0.971941
9559 0.399737 0.00937619 0.971494
9560 0.401134 0.00922589 0.97008
9561 0.403332 0.00818619 0.970593
9562 0.404331 0.0084804 0.968214
9563 0.407343 0.00654996 0.970642
9564 0.407938 0.0072892 0.967302
9565 0.410557 0.00580253 0.968758
9566 0.411555 0.0060968 0.966378
9567 0.413369 0.00550012 0.965912
9568 0.415595 0.00445744 0.966398
9569 0.417827 0.00341415 0.966877
9570 0.419238 0.00326235 0.965449
9571 0.421478 0.00221816 0.96592
9572 0.422892 0.00206606 0.964489
9573 0.424723 0.00146744 0.964005
9574 0.42572 0.00176185 0.961626
9575 0.427974 0.000716121 0.962084
9576 0.428969 0.00101069 0.959707
9577 0.430807 0.000411319 0.959216
9578 0.431376 0.00115345 0.955902
9579 0.433215 0.00055393 0.955409
9580 0.434204 0.000849242 0.953039
9581 0.371391 0.0180891 0.973926
9582 0.373518 0.0170531 0.974511
9583 0.374513 0.0173498 0.972136
9584 0.376647 0.016313 0.972714
9585 0.378022 0.0161651 0.971322
9586 0.381315 0.0137928 0.974834
9587 0.382312 0.0140892 0.972456
9588 0.384465 0.0130503 0.973014
9589 0.387012 0.0115655 0.974543
9590 0.388789 0.0109708 0.974114
9591 0.390178 0.0108213 0.972708
9592 0.391567 0.0106719 0.971302
9593 0.393349 0.0100766 0.970867
9594 0.393161 0.0117113 0.965582
9595 0.394942 0.0111162 0.965149
9596 0.396725 0.0105207 0.964712
9597 0.397714 0.0108179 0.962342
9598 0.399901 0.00977547 0.962867
9599 0.402093 0.00873241 0.963386
9600 0.404291 0.00768877 0.963899
9601 0.405686 0.00753876 0.962488
9602 0.408298 0.00604693 0.963951
9603 0.409696 0.00589648 0.962535
9604 0.411095 0.00574602 0.96112
9605 0.412494 0.00559556 0.959704
9606 0.414715 0.00454938 0.960193
9607 0.41653 0.00395064 0.959726
9608 0.418761 0.00290336 0.960206
9609 0.420167 0.00275215 0.958783
9610 0.421989 0.00215252 0.958307
9611 0.42256 0.00289838 0.954992
9612 0.424384 0.00229854 0.954515
9613 0.425789 0.00214734 0.953092
9614 0.42804 0.00109801 0.953552
9615 0.428601 0.00184493 0.950246
9616 0.430432 0.00124439 0.949762
9617 0.431839 0.00109304 0.948338
9618 0.433674 0.000491999 0.947849
9619 0.368532 0.0192691 0.966996
9620 0.371404 0.0173377 0.969564
9621 0.372392 0.0176371 0.967196
9622 0.374518 0.0165971 0.967781
9623 0.375123 0.0173434 0.964432
9624 0.378021 0.0154091 0.966973
9625 0.379008 0.0157086 0.964606
9626 0.381536 0.0142199 0.966153
9627 0.384072 0.0127302 0.967692
9628 0.386228 0.0116871 0.968248
9629 0.387608 0.0115386 0.966851
9630 0.388989 0.0113901 0.965453
9631 0.390763 0.0107937 0.965027
9632 0.390567 0.0124372 0.95975
9633 0.391943 0.0122891 0.958357
9634 0.394512 0.0107961 0.959863
9635 0.395493 0.011096 0.957501
9636 0.397673 0.0100504 0.958032
9637 0.399858 0.00900414 0.958558
9638 0.402451 0.00750835 0.96004
9639 0.40384 0.00735894 0.958634
9640 0.405635 0.0067603 0.958186
9641 0.407025 0.00661074 0.956779
9642 0.408416 0.00646118 0.955372
9643 0.408986 0.00721098 0.952057
9644 0.411196 0.00616206 0.952557
9645 0.414237 0.00421257 0.954954
9646 0.415219 0.00451252 0.952592
9647 0.417444 0.00346195 0.953077
9648 0.418842 0.00331164 0.951663
9649 0.419821 0.00361194 0.949303
9650 0.422056 0.00256027 0.949778
9651 0.423454 0.00240981 0.948363
9652 0.425275 0.00180835 0.947888
9653 0.425828 0.0025601 0.944591
9654 0.428076 0.00150714 0.945054
9655 0.429049 0.00180798 0.9427
9656 0.431304 0.000754273 0.943155
9657 0.368537 0.0185385 0.962644
9658 0.370652 0.0174958 0.963241
9659 0.371632 0.017798 0.960881
9660 0.373372 0.0172032 0.960488
9661 0.375498 0.0161593 0.961073
9662 0.37686 0.0160127 0.959694
9663 0.378995 0.014968 0.960271
9664 0.38036 0.0148211 0.958889
9665 0.382892 0.013326 0.960432
9666 0.385042 0.0122795 0.960993
9667 0.386022 0.0125816 0.958632
9668 0.387786 0.0119843 0.958215
9669 0.388764 0.0122867 0.955857
9670 0.390531 0.0116891 0.955437
9671 0.3923 0.0110911 0.955015
9672 0.394072 0.0104929 0.95459
9673 0.395847 0.00989437 0.954162
9674 0.398427 0.00839404 0.955656
9675 0.400613 0.00734369 0.95618
9676 0.402401 0.00674383 0.95574
9677 0.404191 0.00614366 0.955296
9678 0.40517 0.00644591 0.952936
9679 0.405739 0.00719995 0.949624
9680 0.407121 0.00705129 0.948225
9681 0.408503 0.00690263 0.946826
9682 0.409885 0.00675396 0.945427
9683 0.412094 0.0057011 0.945928
9684 0.413894 0.00509989 0.945475
9685 0.41528 0.00495077 0.944072
9686 0.416667 0.00480166 0.942669
9687 0.418891 0.00374713 0.943154
9688 0.41986 0.00405057 0.940805
9689 0.422091 0.00299531 0.941283
9690 0.423482 0.00284575 0.939876
9691 0.425297 0.00224286 0.939407
9692 0.42541 0.00345352 0.935187
9693 0.428081 0.00194344 0.93659
9694 0.430759 0.000432523 0.937984
9695 0.367399 0.0191715 0.955346
9696 0.369128 0.018576 0.954965
9697 0.37086 0.0179801 0.95458
9698 0.372977 0.0169332 0.955174
9699 0.374331 0.0167875 0.953803
9700 0.376843 0.0152886 0.955366
9701 0.378588 0.0146912 0.954968
9702 0.380336 0.0140936 0.954566
9703 0.382088 0.0134956 0.954162
9704 0.383059 0.0138007 0.951811
9705 0.385205 0.0127506 0.952375
9706 0.386569 0.0126039 0.950994
9707 0.387933 0.0124572 0.949614
9708 0.389694 0.0118582 0.9492
9709 0.391458 0.0112589 0.948783
9710 0.393624 0.0102067 0.949327
9711 0.395795 0.00915394 0.949866
9712 0.398777 0.0071948 0.952321
9713 0.400155 0.00704659 0.950926
9714 0.401938 0.0064452 0.95049
9715 0.402504 0.00720348 0.94718
9716 0.403472 0.00750889 0.944832
9717 0.404848 0.00736098 0.94344
9718 0.406223 0.00721306 0.942048
9719 0.407598 0.00706515 0.940656
9720 0.408973 0.00691724 0.939265
9721 0.411593 0.00540666 0.940718
9722 0.412972 0.00525829 0.939322
9723 0.414351 0.00510993 0.937926
9724 0.416988 0.00359753 0.939362
9725 0.417951 0.00390354 0.937019
9726 0.419333 0.00375488 0.93562
9727 0.420715 0.00360621 0.934221
9728 0.422097 0.00345755 0.932822
9729 0.423479 0.00330889 0.931424
9730 0.425288 0.00270466 0.93096
9731 0.427529 0.00164441 0.931429
9732 0.428915 0.0014953 0.930026
9733 0.364529 0.0204265 0.948437
9734 0.367007 0.0189251 0.950032
9735 0.369113 0.0178754 0.950637
9736 0.370459 0.0177307 0.949275
9737 0.372189 0.017133 0.948892
9738 0.373922 0.016535 0.948506
9739 0.376044 0.0154835 0.949094
9740 0.376619 0.0162449 0.945776
9741 0.378357 0.0156463 0.945384
9742 0.38049 0.0145938 0.945962
9743 0.382627 0.0135406 0.946535
9744 0.383589 0.0138488 0.944193
9745 0.385734 0.0127949 0.944759
9746 0.387487 0.0121947 0.944352
9747 0.389642 0.0111397 0.944907
9748 0.391402 0.0105388 0.944493
9749 0.393566 0.00948279 0.945039
9750 0.396138 0.00797136 0.94654
9751 0.397911 0.00736905 0.946113
9752 0.399282 0.00722158 0.944725
9753 0.400247 0.00752941 0.942381
9754 0.401209 0.00783754 0.94004
9755 0.402168 0.00814599 0.937701
9756 0.403124 0.00845472 0.935365
9757 0.405313 0.00739604 0.935885
9758 0.406268 0.00770494 0.933551
9759 0.408879 0.00618932 0.935012
9760 0.410249 0.00604186 0.933625
9761 0.412455 0.00498141 0.934128
9762 0.414667 0.00392034 0.934626
9763 0.415623 0.00422906 0.93229
9764 0.416998 0.00408115 0.930898
9765 0.418373 0.00393323 0.929507
9766 0.420597 0.00287084 0.929992
9767 0.421549 0.00318002 0.92766
9768 0.423353 0.00257442 0.927202
9769 0.425159 0.00196852 0.926742
9770 0.426538 0.00182015 0.925346
9771 0.42878 0.000755789 0.925813
9772 0.430595 0.000148991 0.925344
9773 0.36413 0.0202029 0.943133
9774 0.366606 0.0186957 0.94473
9775 0.368326 0.0180971 0.944356
9776 0.370433 0.0170433 0.94496
9777 0.37216 0.0164439 0.94458
9778 0.373503 0.0162995 0.94322
9779 0.375234 0.0156997 0.942836
9780 0.3758 0.016466 0.939528
9781 0.377923 0.0154104 0.940114
9782 0.379268 0.0152658 0.938753
9783 0.381399 0.0142093 0.939331
9784 0.383141 0.0136083 0.938935
9785 0.385679 0.0120946 0.94047
9786 0.387032 0.0119491 0.939101
9787 0.389183 0.0108905 0.939659
9788 0.391741 0.00937468 0.941174
9789 0.393904 0.00831475 0.94172
9790 0.394863 0.00862517 0.939381
9791 0.396629 0.00802161 0.938961
9792 0.39718 0.0087896 0.935669
9793 0.398132 0.00910074 0.933337
9794 0.39949 0.00895462 0.931962
9795 0.400849 0.0088085 0.930587
9796 0.402619 0.00820452 0.930163
9797 0.403979 0.00805825 0.928787
9798 0.406167 0.00699563 0.929307
9799 0.408777 0.00547413 0.930769
9800 0.410979 0.00441016 0.931276
9801 0.413185 0.00334563 0.931778
9802 0.414138 0.00365677 0.929447
9803 0.415508 0.00350931 0.928059
9804 0.416457 0.0038209 0.925732
9805 0.41825 0.00321437 0.925284
9806 0.419621 0.00306691 0.923896
9807 0.421419 0.00245993 0.923445
9808 0.422791 0.00231232 0.922056
9809 0.423734 0.00262451 0.919734
9810 0.425536 0.00201709 0.919278
9811 0.427773 0.000949233 0.919749
9812 0.362014 0.0205954 0.938201
9813 0.364864 0.0186265 0.940786
9814 0.36696 0.0175698 0.941399
9815 0.368679 0.0169694 0.941028
9816 0.370785 0.0159117 0.941631
9817 0.371351 0.0166819 0.938323
9818 0.373075 0.0160809 0.937946
9819 0.374023 0.0163945 0.935618
9820 0.375359 0.0162507 0.934266
9821 0.377871 0.0147338 0.935826
9822 0.379212 0.0145896 0.934469
9823 0.381342 0.0135293 0.935048
9824 0.383477 0.0124685 0.935622
9825 0.38522 0.0118654 0.935225
9826 0.387365 0.0108035 0.935789
9827 0.389116 0.0101996 0.935385
9828 0.391271 0.00913665 0.935939
9829 0.392625 0.00899098 0.934568
9830 0.393979 0.00884531 0.933197
9831 0.394927 0.00915887 0.93087
9832 0.395873 0.00947274 0.928545
9833 0.397633 0.00886783 0.928131
9834 0.398576 0.00918199 0.92581
9835 0.400339 0.00857679 0.925393
9836 0.402104 0.00797128 0.924973
9837 0.404701 0.00644519 0.926447
9838 0.406891 0.00537851 0.926966
9839 0.409086 0.0043112 0.927479
9840 0.410869 0.0037039 0.927043
9841 0.411814 0.00401776 0.924718
9842 0.413178 0.00387104 0.923338
9843 0.414542 0.00372432 0.921957
9844 0.415906 0.00357761 0.920577
9845 0.417695 0.00296956 0.920133
9846 0.419487 0.00236121 0.919687
9847 0.420854 0.0022142 0.918303
9848 0.421791 0.00252896 0.915987
9849 0.423157 0.00238209 0.914605
9850 0.424954 0.00177315 0.914153
9851 0.427188 0.00070165 0.914627
9852 0.428993 9.19581e-05 0.914168
9853 0.363504 0.0181145 0.937825
9854 0.364449 0.0184304 0.935501
9855 0.367309 0.0164524 0.938075
9856 0.367872 0.0172271 0.934771
9857 0.371132 0.0147885 0.938308
9858 0.37053 0.0169411 0.932081
9859 0.372248 0.0163387 0.931709
9860 0.373579 0.0161956 0.930362
9861 0.37491 0.0160524 0.929015
9862 0.376633 0.0154495 0.928638
9863 0.37836 0.0148462 0.928258
9864 0.380089 0.0142426 0.927875
9865 0.382218 0.0131784 0.928454
9866 0.384752 0.0116531 0.929991
9867 0.386494 0.0110482 0.929596
9868 0.389041 0.00952141 0.931119
9869 0.390389 0.00937649 0.929755
9870 0.391332 0.00969262 0.927434
9871 0.392678 0.00954785 0.926071
9872 0.394023 0.00940308 0.924709
9873 0.395369 0.0092583 0.923347
9874 0.396715 0.00911353 0.921985
9875 0.398884 0.00804512 0.922525
9876 0.401057 0.00697614 0.923059
9877 0.402823 0.00636867 0.922639
9878 0.404591 0.0057609 0.922217
9879 0.406779 0.00469039 0.922737
9880 0.408554 0.00408187 0.922307
9881 0.409493 0.00439845 0.91999
9882 0.41085 0.00425248 0.918616
9883 0.412629 0.00364351 0.918183
9884 0.413988 0.00349739 0.916808
9885 0.415771 0.00288797 0.91637
9886 0.417984 0.00181478 0.916865
9887 0.419346 0.00166821 0.915486
9888 0.41985 0.00244917 0.912241
9889 0.421641 0.001839 0.911796
9890 0.423434 0.00122851 0.911348
9891 0.42523 0.000617743 0.910898
9892 0.426594 0.000471025 0.909517
9893 0.362323 0.0188539 0.930583
9894 0.365175 0.0168688 0.933164
