# index x y z
62236 0.757446 -0.047249 0.549026
62237 0.757999 -0.046871 0.547102
62238 0.75855 -0.0464927 0.54518
62239 0.760677 -0.047159 0.544391
62240 0.762807 -0.0478257 0.5436
62241 0.765733 -0.0490155 0.543368
62242 0.767076 -0.0491599 0.542009
62243 0.769215 -0.0498275 0.541209
62244 0.769762 -0.0494489 0.53929
62245 0.770307 -0.04907 0.537374
62246 0.770849 -0.0486907 0.53546
62247 0.77219 -0.0488349 0.534104
62248 0.774332 -0.0495029 0.5333
62249 0.775674 -0.0496473 0.531942
62250 0.777016 -0.0497916 0.530584
62251 0.776744 -0.0488873 0.528129
62252 0.777275 -0.0485069 0.526227
62253 0.776994 -0.0476016 0.523782
62254 0.777518 -0.0472205 0.521886
62255 0.778851 -0.0473639 0.520537
62256 0.780998 -0.0480324 0.519729
62257 0.782333 -0.0481759 0.518378
62258 0.783668 -0.0483195 0.517027
62259 0.785003 -0.0484631 0.515676
62260 0.785518 -0.048081 0.513789
62261 0.786852 -0.0482245 0.512439
62262 0.789007 -0.0488938 0.511623
62263 0.788695 -0.0479853 0.509209
62264 0.789202 -0.0476023 0.50733
62265 0.789707 -0.047219 0.505455
62266 0.791864 -0.0478886 0.504637
62267 0.791536 -0.0469783 0.502238
62268 0.794525 -0.0481748 0.501943
62269 0.796687 -0.0488449 0.50112
62270 0.798019 -0.0489882 0.499772
62271 0.799351 -0.0491315 0.498423
62272 0.799847 -0.0487473 0.496556
62273 0.801178 -0.0488905 0.49521
62274 0.799992 -0.0474504 0.492315
62275 0.800479 -0.0470652 0.490458
62276 0.800963 -0.0466797 0.488603
62277 0.801443 -0.0462939 0.486752
62278 0.80361 -0.0469645 0.485924
62279 0.804088 -0.0465784 0.484075
62280 0.80541 -0.0467206 0.482737
62281 0.805884 -0.0463341 0.480892
62282 0.808904 -0.047534 0.480565
62283 0.810228 -0.0476764 0.479225
62284 0.810699 -0.0472895 0.477383
62285 0.813729 -0.0484905 0.477046
62286 0.812488 -0.0470445 0.474208
62287 0.812953 -0.0466569 0.472373
62288 0.812556 -0.0457392 0.470045
62289 0.813873 -0.0458808 0.468712
62290 0.814329 -0.0454923 0.466886
62291 0.817368 -0.0466944 0.466539
62292 0.817823 -0.0463057 0.464714
62293 0.818274 -0.0459168 0.462892
62294 0.821322 -0.0471197 0.462537
62295 0.823508 -0.0477924 0.461689
62296 0.823089 -0.0468723 0.459383
62297 0.824406 -0.0470139 0.458051
62298 0.823979 -0.0460929 0.455753
62299 0.824419 -0.0457028 0.453943
62300 0.824857 -0.0453123 0.452135
62301 0.826168 -0.0454534 0.450808
62302 0.826602 -0.0450625 0.449004
62303 0.828791 -0.0457354 0.448154
62304 0.829221 -0.0453442 0.446353
62305 0.830531 -0.0454851 0.445027
62306 0.831841 -0.045626 0.443701
62307 0.83492 -0.0468322 0.443315
62308 0.835346 -0.0464406 0.441518
62309 0.838432 -0.0476476 0.441125
62310 0.840634 -0.048322 0.44026
62311 0.84106 -0.0479302 0.438465
62312 0.842373 -0.0480716 0.437135
62313 0.84458 -0.0487464 0.436266
62314 0.845001 -0.0483542 0.434475
62315 0.84542 -0.0479617 0.432687
62316 0.846732 -0.0481029 0.431359
62317 0.84535 -0.0466416 0.428664
62318 0.845758 -0.046248 0.426885
62319 0.847065 -0.0463886 0.425562
62320 0.84747 -0.0459946 0.423788
62321 0.848775 -0.046135 0.422467
62322 0.850986 -0.0468104 0.421594
62323 0.849573 -0.0453458 0.41893
62324 0.851784 -0.0460212 0.418057
62325 0.850359 -0.0445554 0.415404
62326 0.849838 -0.0436242 0.413202
62327 0.848398 -0.0421568 0.410565
62328 0.849691 -0.0422959 0.409256
62329 0.850069 -0.041899 0.407509
62330 0.853194 -0.0431102 0.407076
62331 0.855406 -0.0437856 0.406202
62332 0.855783 -0.0433886 0.404456
62333 0.857998 -0.0440644 0.403579
62334 0.860215 -0.0447405 0.402699
62335 0.861513 -0.0448801 0.401386
62336 0.86096 -0.0439456 0.399215
62337 0.351788 0.0195165 0.881598
62338 0.353439 0.0188994 0.881292
62339 0.354701 0.0187636 0.880014
62340 0.356748 0.0176644 0.880672
62341 0.35762 0.0180102 0.878425
62342 0.360068 0.0164283 0.880041
62343 0.36094 0.016774 0.877794
62344 0.362604 0.0161555 0.877474
62345 0.363473 0.0165015 0.87523
62346 0.365941 0.0149175 0.876826
62347 0.368015 0.0138153 0.877455
62348 0.369289 0.0136783 0.876166
62349 0.371371 0.0125753 0.876787
62350 0.373459 0.0114716 0.877403
62351 0.374739 0.011334 0.876108
62352 0.375609 0.0116799 0.873863
62353 0.377297 0.0110588 0.873519
62354 0.378576 0.0109212 0.872224
62355 0.379855 0.0107836 0.87093
62356 0.381549 0.010162 0.87058
62357 0.383245 0.00954 0.870228
62358 0.385361 0.00843333 0.870815
62359 0.387064 0.00781061 0.870456
62360 0.38877 0.0071876 0.870094
62361 0.390479 0.00656429 0.869729
62362 0.391767 0.00642564 0.868424
62363 0.393056 0.006287 0.86712
62364 0.394771 0.00566309 0.866749
62365 0.395634 0.00600972 0.864511
62366 0.396495 0.00635665 0.862275
62367 0.397782 0.00621815 0.860972
62368 0.399932 0.00510792 0.861525
62369 0.401222 0.00496913 0.86022
62370 0.40338 0.00385798 0.860765
62371 0.404673 0.00371889 0.859456
62372 0.407275 0.00212037 0.860915
62373 0.408573 0.00198083 0.859602
62374 0.410309 0.00135452 0.859209
62375 0.411167 0.00170175 0.856976
62376 0.412464 0.00156221 0.855664
62377 0.414205 0.000935455 0.855266
62378 0.415503 0.000795766 0.853952
62379 0.417248 0.000168563 0.85355
62380 0.419444 -0.000946602 0.854057
62381 0.420746 -0.00108674 0.852739
62382 0.422049 -0.00122688 0.85142
62383 0.423804 -0.00185516 0.851009
62384 0.425108 -0.00199544 0.849689
62385 0.426867 -0.00262414 0.849273
62386 0.428172 -0.00276458 0.847952
62387 0.429478 -0.00290501 0.84663
62388 0.430783 -0.00304545 0.845309
62389 0.432089 -0.00318589 0.843988
62390 0.433394 -0.00332632 0.842666
62391 0.4347 -0.00346676 0.841345
62392 0.43647 -0.00409665 0.840918
62393 0.437777 -0.00423724 0.839595
62394 0.439084 -0.00437783 0.838272
62395 0.440859 -0.00500832 0.83784
62396 0.441698 -0.004659 0.835627
62397 0.443005 -0.00479958 0.834304
62398 0.443366 -0.00395946 0.831209
62399 0.445144 -0.00459025 0.830773
62400 0.44645 -0.00473069 0.829452
62401 0.448232 -0.00536193 0.829012
62402 0.450496 -0.00648442 0.829451
62403 0.452765 -0.00760754 0.829883
62404 0.455039 -0.00873123 0.83031
62405 0.455872 -0.00838131 0.828103
62406 0.45767 -0.0090142 0.827648
62407 0.4585 -0.00866398 0.825443
62408 0.4603 -0.00929717 0.824985
62409 0.462104 -0.00993068 0.824524
62410 0.46391 -0.0105645 0.824061
62411 0.465228 -0.0107062 0.822727
62412 0.466546 -0.010848 0.821393
62413 0.46737 -0.0104972 0.819194
62414 0.468687 -0.0106388 0.817861
62415 0.4705 -0.0112734 0.817391
62416 0.471818 -0.0114152 0.816056
62417 0.473635 -0.0120501 0.815582
62418 0.475455 -0.0126854 0.815104
62419 0.477278 -0.013321 0.814624
62420 0.4786 -0.0134632 0.813286
62421 0.480427 -0.0140993 0.812801
62422 0.482257 -0.0147356 0.812314
62423 0.484597 -0.0158663 0.812675
62424 0.484907 -0.0150207 0.809631
62425 0.486232 -0.0151632 0.80829
62426 0.487045 -0.0148112 0.806102
62427 0.487856 -0.0144588 0.803917
62428 0.488664 -0.0141062 0.801735
62429 0.491016 -0.0152383 0.802083
62430 0.492857 -0.0158759 0.801585
62431 0.494701 -0.0165137 0.801083
62432 0.496547 -0.0171518 0.800579
62433 0.498396 -0.0177902 0.800072
62434 0.499202 -0.0174375 0.797891
62435 0.50053 -0.0175803 0.796547
62436 0.501858 -0.0177231 0.795203
62437 0.503713 -0.0183621 0.794691
62438 0.506099 -0.0194978 0.795005
62439 0.507431 -0.0196411 0.793657
62440 0.508763 -0.0197844 0.792309
62441 0.510627 -0.0204244 0.791786
62442 0.511426 -0.0200709 0.789612
62443 0.512223 -0.0197171 0.787441
62444 0.51409 -0.0203575 0.786916
62445 0.514884 -0.0200034 0.784748
62446 0.516215 -0.0201465 0.783401
62447 0.518627 -0.021285 0.783689
62448 0.51996 -0.0214284 0.782339
62449 0.521837 -0.0220698 0.781804
62450 0.523172 -0.0222134 0.780453
62451 0.525053 -0.0228553 0.779914
62452 0.526937 -0.0234975 0.779371
62453 0.528824 -0.0241399 0.778826
62454 0.530163 -0.0242839 0.777471
62455 0.532054 -0.0249269 0.776922
62456 0.533394 -0.025071 0.775565
62457 0.53418 -0.024716 0.773405
62458 0.534962 -0.0243607 0.771249
62459 0.535742 -0.0240051 0.769094
62460 0.538196 -0.0251481 0.76934
62461 0.538975 -0.0247924 0.767187
62462 0.540874 -0.0254362 0.766629
62463 0.542213 -0.0255802 0.765274
62464 0.543552 -0.0257242 0.763919
62465 0.545457 -0.0263686 0.763356
62466 0.547364 -0.0270133 0.762789
62467 0.548706 -0.0271576 0.761431
62468 0.550618 -0.0278028 0.760861
62469 0.552532 -0.0284483 0.760288
62470 0.553877 -0.0285929 0.758927
62471 0.554073 -0.0277349 0.755999
62472 0.555415 -0.0278793 0.754641
62473 0.557333 -0.0285252 0.754064
62474 0.558098 -0.0281679 0.751925
62475 0.560019 -0.0288141 0.751345
62476 0.561944 -0.0294606 0.750762
62477 0.563871 -0.0301074 0.750176
62478 0.564049 -0.0292476 0.747267
62479 0.565392 -0.029392 0.745907
62480 0.566148 -0.0290339 0.743777
62481 0.56749 -0.0291782 0.742419
62482 0.568832 -0.0293225 0.741061
62483 0.571355 -0.030473 0.741236
62484 0.572107 -0.0301144 0.73911
62485 0.574044 -0.0307622 0.738515
62486 0.575388 -0.0309069 0.737154
62487 0.577329 -0.0315552 0.736554
62488 0.578675 -0.0316999 0.735192
62489 0.580021 -0.0318447 0.733829
62490 0.581968 -0.0324936 0.733224
62491 0.583315 -0.0326385 0.73186
62492 0.584662 -0.0327834 0.730497
62493 0.586009 -0.0329284 0.729133
62494 0.587963 -0.033578 0.72852
62495 0.589919 -0.034228 0.727905
62496 0.591269 -0.0343732 0.726538
62497 0.592619 -0.0345184 0.725172
62498 0.593969 -0.0346636 0.723806
62499 0.595319 -0.0348089 0.722439
62500 0.596055 -0.0344485 0.72033
62501 0.597403 -0.0345935 0.718965
62502 0.598135 -0.0342327 0.71686
62503 0.600101 -0.0348837 0.716235
62504 0.601449 -0.0350288 0.71487
62505 0.602798 -0.0351738 0.713505
62506 0.604147 -0.0353189 0.71214
62507 0.60612 -0.0359706 0.711507
62508 0.608095 -0.0366227 0.710872
62509 0.60882 -0.0362611 0.708774
62510 0.61017 -0.0364063 0.707408
62511 0.61152 -0.0365515 0.706042
62512 0.61287 -0.0366968 0.704675
62513 0.613587 -0.0363344 0.702584
62514 0.61557 -0.0369872 0.701942
62515 0.616285 -0.0366246 0.699854
62516 0.61827 -0.0372776 0.699209
62517 0.61962 -0.0374229 0.697843
62518 0.62161 -0.0380764 0.697194
62519 0.62232 -0.0377133 0.69511
62520 0.623028 -0.0373499 0.693029
62521 0.62502 -0.0380038 0.692377
62522 0.627015 -0.0386579 0.691722
62523 0.629013 -0.0393123 0.691064
62524 0.629718 -0.0389486 0.688986
62525 0.632368 -0.0401127 0.689033
62526 0.633722 -0.0402584 0.687663
62527 0.635077 -0.040404 0.686292
62528 0.635777 -0.0400399 0.684218
62529 0.63713 -0.0401854 0.682849
62530 0.637171 -0.0393108 0.680079
62531 0.637863 -0.0389457 0.678013
62532 0.638553 -0.0385804 0.675951
62533 0.64056 -0.0392359 0.675283
62534 0.641247 -0.0388702 0.673223
62535 0.644584 -0.0405477 0.67394
62536 0.645936 -0.0406931 0.672572
62537 0.646621 -0.0403273 0.670514
62538 0.648638 -0.0409838 0.669836
62539 0.64999 -0.0411292 0.668468
62540 0.650671 -0.040763 0.666414
62541 0.65135 -0.0403965 0.664363
62542 0.653371 -0.0410534 0.663681
62543 0.654047 -0.0406866 0.661633
62544 0.655396 -0.0408317 0.660268
62545 0.656744 -0.0409768 0.658903
62546 0.65945 -0.0421468 0.658893
62547 0.660801 -0.0422922 0.657525
62548 0.662153 -0.0424375 0.656158
62549 0.664187 -0.0430959 0.655463
62550 0.664856 -0.0427283 0.653422
62551 0.666207 -0.0428737 0.652054
62552 0.667559 -0.043019 0.650686
62553 0.670286 -0.0441915 0.650654
62554 0.671641 -0.0443372 0.649284
62555 0.672304 -0.043969 0.647248
62556 0.673657 -0.0441145 0.645878
62557 0.674316 -0.0437459 0.643847
62558 0.674277 -0.0428627 0.641157
62559 0.676322 -0.0435222 0.640451
62560 0.677672 -0.0436674 0.639085
62561 0.679022 -0.0438127 0.637719
62562 0.680372 -0.0439579 0.636352
62563 0.682424 -0.0446181 0.63564
62564 0.683072 -0.0442483 0.633619
62565 0.683718 -0.0438782 0.631602
62566 0.68436 -0.0435078 0.629587
62567 0.686415 -0.0441684 0.628871
62568 0.687054 -0.0437976 0.626859
62569 0.687691 -0.0434266 0.62485
62570 0.689037 -0.0435714 0.623488
62571 0.690383 -0.0437162 0.622126
62572 0.691014 -0.0433446 0.620122
62573 0.693075 -0.0440057 0.619401
62574 0.694421 -0.0441505 0.618039
62575 0.695767 -0.0442953 0.616677
62576 0.697112 -0.04444 0.615315
62577 0.697737 -0.0440677 0.613318
62578 0.699804 -0.0447296 0.61259
62579 0.70115 -0.0448743 0.611228
62580 0.702496 -0.0450191 0.609866
62581 0.703115 -0.0446462 0.607875
62582 0.705188 -0.0453087 0.607141
62583 0.706534 -0.0454534 0.605779
62584 0.708611 -0.0461164 0.605041
62585 0.710691 -0.0467797 0.6043
62586 0.711305 -0.0464062 0.602314
62587 0.712652 -0.0465512 0.60095
62588 0.713263 -0.0461773 0.598968
62589 0.713132 -0.0452842 0.596371
62590 0.715215 -0.0459478 0.595627
62591 0.717301 -0.0466116 0.594881
62592 0.718646 -0.0467564 0.593519
62593 0.719249 -0.0463817 0.591545
62594 0.719103 -0.0454869 0.588963
62595 0.720444 -0.0456312 0.587605
62596 0.721038 -0.0452556 0.58564
62597 0.721629 -0.0448797 0.583677
62598 0.723719 -0.0455439 0.582927
62599 0.725059 -0.0456881 0.58157
62600 0.726399 -0.0458323 0.580213
62601 0.72774 -0.0459765 0.578857
62602 0.729836 -0.0466415 0.578099
62603 0.73042 -0.0462648 0.576144
62604 0.730242 -0.0453667 0.573594
62605 0.73158 -0.0455105 0.572241
62606 0.732156 -0.045133 0.570293
62607 0.732729 -0.044755 0.568349
62608 0.734828 -0.0454204 0.567589
62609 0.736164 -0.0455641 0.566236
62610 0.736733 -0.0451858 0.564296
62611 0.738068 -0.0453294 0.562945
62612 0.740173 -0.0459953 0.562179
62613 0.74228 -0.0466616 0.56141
62614 0.742845 -0.0462828 0.559474
62615 0.74573 -0.0474721 0.559283
62616 0.746293 -0.0470932 0.557349
62617 0.748408 -0.0477602 0.556573
62618 0.748189 -0.0468577 0.554065
62619 0.749526 -0.0470014 0.552712
62620 0.749299 -0.046098 0.550213
62621 0.751415 -0.0467651 0.549435
62622 0.751966 -0.0463848 0.547513
62623 0.753299 -0.0465283 0.546164
62624 0.753846 -0.0461475 0.544246
62625 0.755178 -0.0462908 0.542898
62626 0.756509 -0.0464341 0.54155
62627 0.758633 -0.047102 0.540766
62628 0.760758 -0.0477702 0.539978
62629 0.763681 -0.0489636 0.53975
62630 0.765018 -0.0491075 0.538396
62631 0.765559 -0.0487261 0.536484
62632 0.765299 -0.0478191 0.534018
62633 0.766633 -0.0479626 0.532668
62634 0.767165 -0.0475803 0.530764
62635 0.769299 -0.0482494 0.529969
62636 0.770633 -0.0483928 0.528619
62637 0.771966 -0.0485363 0.52727
62638 0.7733 -0.0486797 0.52592
62639 0.773017 -0.0477703 0.523477
62640 0.773539 -0.0473869 0.521584
62641 0.774057 -0.0470031 0.519695
62642 0.774573 -0.0466191 0.517808
62643 0.776713 -0.0472888 0.517007
62644 0.778856 -0.0479588 0.516203
62645 0.778553 -0.0470472 0.51378
62646 0.780696 -0.0477173 0.512975
62647 0.781205 -0.0473325 0.511095
62648 0.782532 -0.0474752 0.509753
62649 0.78468 -0.0481458 0.508943
62650 0.784362 -0.0472325 0.506536
62651 0.785687 -0.0473751 0.505195
62652 0.786186 -0.0469892 0.503325
62653 0.787509 -0.0471316 0.501986
62654 0.788833 -0.047274 0.500646
62655 0.790987 -0.0479452 0.499831
62656 0.79148 -0.0475588 0.497966
62657 0.793637 -0.0482302 0.497148
62658 0.794128 -0.0478435 0.495287
62659 0.795451 -0.0479859 0.493947
62660 0.796775 -0.0481283 0.492608
62661 0.79726 -0.0477409 0.490752
62662 0.797743 -0.0473533 0.488899
62663 0.798222 -0.0469654 0.487049
62664 0.798699 -0.0465772 0.485201
62665 0.799174 -0.0461887 0.483357
62666 0.799645 -0.0457999 0.481515
62667 0.80096 -0.0459414 0.480184
62668 0.800579 -0.0450214 0.47784
62669 0.801892 -0.0451626 0.476512
62670 0.804055 -0.0458348 0.475687
62671 0.806221 -0.0465073 0.474859
62672 0.807537 -0.0466488 0.473527
62673 0.807142 -0.0457273 0.471198
62674 0.808454 -0.0458685 0.469869
62675 0.809767 -0.0460097 0.468541
62676 0.81022 -0.0456189 0.466718
62677 0.810671 -0.0452278 0.464897
62678 0.813704 -0.0464332 0.464556
62679 0.814154 -0.046042 0.462736
62680 0.815465 -0.0461831 0.461409
62681 0.816776 -0.0463241 0.460082
62682 0.818954 -0.046998 0.459242
62683 0.81766 -0.0455402 0.456458
62684 0.818098 -0.0451478 0.45465
62685 0.818533 -0.0447551 0.452845
62686 0.818966 -0.0443621 0.451043
62687 0.817647 -0.0429016 0.448284
62688 0.819822 -0.0435752 0.447447
62689 0.822001 -0.0442491 0.446606
62690 0.824183 -0.0449232 0.445763
62691 0.824607 -0.0445293 0.443969
62692 0.826791 -0.0452038 0.443123
62693 0.827212 -0.0448096 0.441332
62694 0.830283 -0.046019 0.440952
62695 0.831589 -0.0461595 0.439631
62696 0.833782 -0.0468348 0.438776
62697 0.8342 -0.0464403 0.436988
62698 0.836395 -0.047116 0.43613
62699 0.836811 -0.0467212 0.434345
62700 0.839009 -0.0473972 0.433485
62701 0.837634 -0.0459307 0.430783
62702 0.838937 -0.0460708 0.429464
62703 0.839343 -0.045675 0.427689
62704 0.838848 -0.0447428 0.42546
62705 0.841047 -0.0454187 0.4246
62706 0.843247 -0.046095 0.423737
62707 0.843647 -0.0456984 0.421968
62708 0.844043 -0.0453015 0.420203
62709 0.845341 -0.0454412 0.418888
62710 0.844827 -0.0445068 0.41668
62711 0.846123 -0.0446462 0.415368
62712 0.843782 -0.0426363 0.41228
62713 0.845072 -0.0427751 0.410974
62714 0.846362 -0.0429139 0.409668
62715 0.848566 -0.0435905 0.408802
62716 0.846198 -0.0415777 0.40574
62717 0.849317 -0.0427922 0.405313
62718 0.848771 -0.0418544 0.403136
62719 0.850057 -0.0419927 0.401835
62720 0.855024 -0.0442852 0.402265
62721 0.856316 -0.0444241 0.400958
62722 0.857608 -0.0445631 0.39965
62723 0.858899 -0.044702 0.398343
62724 0.349644 0.0201455 0.876724
62725 0.351676 0.0190439 0.877396
62726 0.353323 0.0184251 0.877093
62727 0.355365 0.0173225 0.877755
62728 0.356626 0.0171868 0.876478
62729 0.358676 0.0160833 0.877132
62730 0.35994 0.0159473 0.875853
62731 0.361601 0.0153271 0.875536
62732 0.36167 0.0166442 0.871373
62733 0.363332 0.016024 0.871056
62734 0.366602 0.0134647 0.874567
62735 0.367065 0.0142978 0.87137
62736 0.369141 0.0131916 0.871998
62737 0.370816 0.0125699 0.871666
62738 0.372494 0.0119479 0.871333
62739 0.372949 0.012782 0.868143
62740 0.375038 0.0116742 0.868757
62741 0.376721 0.0110516 0.868418
62742 0.377582 0.0114005 0.866182
62743 0.379683 0.0102916 0.866785
62744 0.380958 0.0101544 0.865494
62745 0.382649 0.00953092 0.865146
62746 0.383926 0.00939362 0.863854
62747 0.386041 0.00828301 0.864442
62748 0.388162 0.00717183 0.865023
62749 0.389022 0.00752088 0.862789
62750 0.390726 0.00689604 0.862428
62751 0.391583 0.00724539 0.860197
62752 0.392864 0.00710765 0.858901
62753 0.393716 0.00745744 0.856674
62754 0.395425 0.00683216 0.856309
62755 0.397567 0.00571874 0.856869
62756 0.398418 0.00606868 0.854643
62757 0.401 0.00446634 0.856123
62758 0.402286 0.004328 0.854821
62759 0.404445 0.00321278 0.855364
62760 0.405734 0.00307414 0.85406
62761 0.407901 0.001958 0.854595
62762 0.409193 0.00181906 0.853288
62763 0.410484 0.00168012 0.851981
62764 0.412219 0.00105199 0.851589
62765 0.413512 0.000912899 0.85028
62766 0.415697 -0.00020516 0.850797
62767 0.417441 -0.000834213 0.850397
62768 0.418738 -0.000973752 0.849084
62769 0.420035 -0.00111329 0.847771
62770 0.422235 -0.00223299 0.848273
62771 0.423082 -0.0018826 0.846051
62772 0.424381 -0.00202229 0.844736
62773 0.426135 -0.00265251 0.844325
62774 0.426978 -0.00230167 0.842108
62775 0.428277 -0.00244136 0.840793
62776 0.429115 -0.00209006 0.83858
62777 0.430413 -0.0022296 0.837267
62778 0.43171 -0.00236914 0.835954
62779 0.433471 -0.00300011 0.835536
62780 0.43477 -0.0031398 0.834221
62781 0.436068 -0.00327949 0.832907
62782 0.437367 -0.00341918 0.831593
62783 0.439135 -0.00405089 0.831167
62784 0.440435 -0.00419073 0.829851
62785 0.441263 -0.00383824 0.827649
62786 0.443035 -0.00447041 0.82722
62787 0.445286 -0.0055955 0.827671
62788 0.446588 -0.00573563 0.826352
62789 0.449325 -0.00735457 0.827675
62790 0.451591 -0.0084813 0.82811
62791 0.453382 -0.00911544 0.827662
62792 0.45421 -0.00876308 0.825459
62793 0.456004 -0.00939751 0.825008
62794 0.456345 -0.00855117 0.821934
62795 0.457653 -0.00869191 0.82061
62796 0.459449 -0.00932662 0.820156
62797 0.460759 -0.0094675 0.818831
62798 0.462559 -0.0101027 0.818373
62799 0.463379 -0.00974927 0.816179
62800 0.464688 -0.00989016 0.814854
62801 0.465503 -0.00953632 0.812664
62802 0.466812 -0.00967706 0.81134
62803 0.468617 -0.0103128 0.810877
62804 0.470925 -0.0114441 0.81127
62805 0.472738 -0.0120806 0.810799
62806 0.475055 -0.0132129 0.811183
62807 0.476372 -0.0133545 0.80985
62808 0.477688 -0.0134961 0.808517
62809 0.479511 -0.0141337 0.808037
62810 0.481336 -0.0147715 0.807554
62811 0.482147 -0.0144172 0.805369
62812 0.483465 -0.014559 0.804035
62813 0.484272 -0.0142043 0.801854
62814 0.485588 -0.0143459 0.800521
62815 0.485877 -0.0134939 0.797501
62816 0.487706 -0.0141322 0.797013
62817 0.490055 -0.0152679 0.797364
62818 0.491373 -0.0154097 0.79603
62819 0.493211 -0.0160489 0.795534
62820 0.495052 -0.0166884 0.795036
62821 0.496372 -0.0168305 0.793699
62822 0.497169 -0.0164747 0.791528
62823 0.499014 -0.0171146 0.791025
62824 0.500862 -0.0177549 0.790519
62825 0.50324 -0.0188938 0.790841
62826 0.504565 -0.0190363 0.7895
62827 0.506421 -0.0196774 0.788986
62828 0.507747 -0.0198201 0.787643
62829 0.508007 -0.018965 0.784652
62830 0.50933 -0.0191074 0.783312
62831 0.510654 -0.0192497 0.781973
62832 0.512515 -0.0198915 0.781453
62833 0.513301 -0.0195345 0.779293
62834 0.516246 -0.0211758 0.780405
62835 0.517574 -0.0213187 0.779061
62836 0.519445 -0.0219615 0.778531
62837 0.521319 -0.0226046 0.777999
62838 0.523196 -0.023248 0.777464
62839 0.52398 -0.0228908 0.775306
62840 0.525311 -0.023034 0.773959
62841 0.527192 -0.0236778 0.773419
62842 0.528524 -0.0238211 0.772071
62843 0.529856 -0.0239643 0.770723
62844 0.531188 -0.0241076 0.769375
62845 0.531964 -0.0237496 0.767225
62846 0.532737 -0.0233912 0.765078
62847 0.534625 -0.0240359 0.764531
62848 0.535956 -0.024179 0.763185
62849 0.537848 -0.024824 0.762634
62850 0.53918 -0.0249673 0.761286
62851 0.540512 -0.0251106 0.759938
62852 0.541844 -0.0252538 0.75859
62853 0.543743 -0.0258996 0.758032
62854 0.545644 -0.0265457 0.757471
62855 0.546979 -0.0266893 0.75612
62856 0.549456 -0.0278388 0.756342
62857 0.550794 -0.0279826 0.754988
62858 0.551557 -0.0276233 0.752851
62859 0.552893 -0.027767 0.751498
62860 0.55423 -0.0279107 0.750146
62861 0.554988 -0.0275507 0.748014
62862 0.556902 -0.0281982 0.747441
62863 0.558819 -0.0288459 0.746865
62864 0.560156 -0.0289898 0.745511
62865 0.561494 -0.0291337 0.744158
62866 0.562832 -0.0292775 0.742804
62867 0.563583 -0.0289168 0.740679
62868 0.564919 -0.0290605 0.739327
62869 0.566844 -0.0297092 0.738742
62870 0.568182 -0.029853 0.737389
62871 0.568927 -0.0294917 0.73527
62872 0.570857 -0.0301408 0.734681
62873 0.572194 -0.0302847 0.733327
62874 0.574128 -0.0309342 0.732734
62875 0.575467 -0.0310782 0.731379
62876 0.577405 -0.0317282 0.730782
62877 0.579345 -0.0323784 0.730182
62878 0.580687 -0.0325227 0.728824
62879 0.581426 -0.0321607 0.726712
62880 0.582162 -0.0317983 0.724603
62881 0.584712 -0.0329557 0.72475
62882 0.586054 -0.0331 0.723392
62883 0.587396 -0.0332444 0.722034
62884 0.588127 -0.0328816 0.719929
62885 0.590079 -0.033533 0.719318
62886 0.591421 -0.0336773 0.71796
62887 0.591534 -0.0328065 0.715117
62888 0.593489 -0.0334583 0.714503
62889 0.594829 -0.0336024 0.713146
62890 0.596169 -0.0337466 0.711789
62891 0.598129 -0.034399 0.71117
62892 0.599471 -0.0345433 0.709812
62893 0.602058 -0.0357046 0.709922
62894 0.603402 -0.0358492 0.708561
62895 0.605998 -0.0370114 0.708663
62896 0.606718 -0.0366474 0.706569
62897 0.608064 -0.0367922 0.705207
62898 0.60941 -0.036937 0.703845
62899 0.610756 -0.0370817 0.702483
62900 0.611469 -0.036717 0.700396
62901 0.612814 -0.0368616 0.699035
62902 0.614158 -0.0370062 0.697675
62903 0.616139 -0.0376608 0.697034
62904 0.616847 -0.0372955 0.694953
62905 0.618192 -0.0374401 0.693592
62906 0.619536 -0.0375847 0.692231
62907 0.620239 -0.0372188 0.690156
62908 0.621582 -0.0373633 0.688797
62909 0.622925 -0.0375077 0.687437
62910 0.624914 -0.0381632 0.686788
62911 0.625611 -0.0377967 0.684718
62912 0.627603 -0.0384525 0.684066
62913 0.629598 -0.0391086 0.683411
62914 0.630944 -0.0392533 0.682049
62915 0.63229 -0.0393981 0.680687
62916 0.633636 -0.0395429 0.679325
62917 0.634326 -0.0391756 0.677262
62918 0.63567 -0.0393202 0.675901
62919 0.636356 -0.0389525 0.673843
62920 0.638359 -0.0396095 0.67318
62921 0.640365 -0.0402668 0.672514
62922 0.641711 -0.0404115 0.671151
62923 0.643721 -0.0410693 0.670481
62924 0.643737 -0.040188 0.667736
62925 0.645749 -0.0408458 0.667065
62926 0.645758 -0.0399638 0.664327
62927 0.646431 -0.0395947 0.662281
62928 0.64643 -0.0387116 0.659553
62929 0.649114 -0.0398833 0.659565
62930 0.649108 -0.0389996 0.656843
62931 0.651122 -0.0396578 0.656168
62932 0.653816 -0.0408306 0.65617
62933 0.655837 -0.0414896 0.655489
62934 0.657862 -0.0421488 0.654804
62935 0.658526 -0.0417788 0.652767
62936 0.660553 -0.0424384 0.65208
62937 0.661215 -0.0420681 0.650045
62938 0.66256 -0.0422127 0.648685
62939 0.663904 -0.0423573 0.647324
62940 0.666625 -0.043533 0.647299
62941 0.666593 -0.0426466 0.644602
62942 0.668629 -0.043307 0.643907
